voyage_id,sample_id,sampling_date,lat,long,eDNA (seawater volume in L),Collection method,Filtration device
V10_CKI,V10_CKI_U_1_1,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_1_2,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_1_3,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_1_4,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_1_5,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_1_WC,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_1_DI,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_1,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_2,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_3,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_4,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_5,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_WC,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_1_DI,19/11/2022,-28.67171667,111.4407833,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_1,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_2,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_3,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_4,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_5,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_WC,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_2_DI,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_1,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_2,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_3,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_4,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_5,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_WC,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_2_DI,20/11/2022,-27.41276667,109.8690333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_1,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_2,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_3,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_4,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_5,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_WC,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_3_DI,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_4_3_1,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_4_3_2,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_4_3_3,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_2_3_1,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_2_3_2,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_2_3_3,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_3_WC,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_H_3_DI,20/11/2022,-26.8176,109.1271,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_1,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_2,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_3,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_4,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_5,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_WC,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_4_DI,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_1,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_2,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_3,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_4,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_5,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_WC,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_4_DI,20/11/2022,-26.2433,108.4332167,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_1,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_2,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_3,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_4,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_5,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_WC,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_5_DI,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_1,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_2,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_3,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_4,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_5,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_WC,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_5_DI,21/11/2022,-24.89073333,106.7784333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_1,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_2,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_3,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_4,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_5,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_WC,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_6_DI,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_6_1,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_6_2,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_6_3,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_6_4,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_X_5,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_6_WC,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_V_6_DI,21/11/2022,-24.25455,106.0043333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_1,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_2,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_3,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_4,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_5,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_WC,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_7_DI,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_1,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_2,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_3,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_4,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_5,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_WC,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_7_DI,21/11/2022,-23.64806667,105.2874333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_1,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_2,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_3,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_4,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_5,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_WC,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_U_8_DI,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_1,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_2,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_3,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_4,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_5,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_WC,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_8_DI,22/11/2022,-22.32416667,103.7144667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_9_1,22/11/2022,-21.72363333,102.9921667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_9_2,22/11/2022,-21.72363333,102.9921667,2,Niskin,Sentino pump
